"","X","id","Clone.1","Clone.2","Freq.clone.1","Freq.clone.2","Rep","rand","run","day","rt_ml","algae_ml","pred_freq_clone.1","pred_freq_clone.2","treat","fact_freq_def","rt_growth","x_var","evo","eco","eco_evo","evo_eco","ln_cr","ln_rt"
"305",770,70,"CR1","CR7",0.9,0.1,5,331,1,7,12.8,814358.974479638,0.334677419354839,0.665322580645161,"Treatment","0.9",0.0597192347016224,272547.560007298,0.0339928983000306,-0.028736004120478,-0.845353163676899,-1.1829375496159,13.6101565483617,2.62466859216316
"306",870,70,"CR1","CR7",0.9,0.1,5,331,1,8,16.6,1012850.67855204,0.258457374830853,0.741542625169147,"Treatment","0.9",0.243230309880947,261778.727474208,NA,NA,NA,NA,13.828279367185,2.86789890204411
"307",71,71,"CR1","CR6",0.8,0.2,2,330,1,0,4,385000,0.8,0.2,"Treatment","0.8",NA,308000,-0.171214932600493,0.194921851222647,-1.1384629147825,-0.878377316481183,12.8609986132699,1.6094379124341
"308",171,71,"CR1","CR6",0.8,0.2,2,330,1,1,4.2,2614539.96977376,0.168,0.832,"Treatment","0.8",0.0392207131532814,439242.714921992,0.258567745130174,-0.103819629735892,-0.401518099961093,-2.49054774889824,14.7765987202249,1.64865862558738
"309",271,71,"CR1","CR6",0.8,0.2,2,330,1,2,2.4,1500392.15674208,0.863731656184486,0.136268343815514,"Treatment","0.8",-0.424883193965266,1295936.20246905,-0.214545204277122,-0.00893988982642184,0.041669026611634,23.998640748685,14.2212370697316,1.22377543162212
"310",371,71,"CR1","CR6",0.8,0.2,2,330,1,3,1.6,1391131.22171946,0.0422039859320047,0.957796014067995,"Treatment","0.8",-0.268263986594679,58711.2825110206,0.150419638012827,0.030128058013828,0.20029338198021,4.99267619385849,14.1456278027031,0.955511445027436
"311",471,71,"CR1","CR6",0.8,0.2,2,330,1,4,2,1965731.52325792,0.538340336134454,0.461659663865546,"Treatment","0.8",0.143100843640673,1058232.56898076,-0.161635033779836,-0.00484804909861346,0.0299938013761115,33.3402221165753,14.4913750104749,1.09861228866811
"312",571,71,"CR1","CR6",0.8,0.2,2,330,1,5,1,1877888.38588235,0.0727272727272727,0.927272727272727,"Treatment","0.8",-0.405465108108164,136573.700791444,NA,NA,NA,NA,14.4456585045467,0.693147180559945
"313",671,71,"CR1","CR6",0.8,0.2,2,330,1,6,NA,13574.6606334842,NA,NA,"Treatment","0.8",NA,NA,NA,NA,NA,NA,9.51596014511463,NA
"314",771,71,"CR1","CR6",0.8,0.2,2,330,1,7,1.8,950527.903710407,0.799107142857143,0.200892857142857,"Treatment","0.8",0.168236118310606,759573.637340013,-0.0674591409134273,0.0890284941178605,-1.31973951806048,-0.757725283144983,13.7647727973555,1.02961941718116
"315",871,71,"CR1","CR6",0.8,0.2,2,330,1,8,2.8,1699366.5160181,0.517241379310345,0.482758620689655,"Treatment","0.8",0.305381649551182,878982.680699017,NA,NA,NA,NA,14.3457661019434,1.33500106673234
"316",76,76,"CR2","CR6",0.9,0.1,3,325,1,0,4,385000,0.9,0.1,"Treatment","0.9",NA,346500,-0.204810946010514,0.0889477522594066,-0.434291984837766,-2.30259833225695,12.8609986132699,1.6094379124341
"317",176,76,"CR2","CR6",0.9,0.1,3,325,1,1,4,707692.307511312,0.171428571428571,0.828571428571429,"Treatment","0.9",0,121318.681287653,0.220574861751666,-0.0395275542008575,-0.179202443501289,-5.58028105232174,13.469764684302,1.6094379124341
"318",276,76,"CR2","CR6",0.9,0.1,3,325,1,2,3.4,557164.404162896,0.849275362318841,0.150724637681159,"Treatment","0.9",-0.127833371509885,473186.001216605,-0.160107288040717,0.00800136033927937,-0.0499749913773102,-20.0100084550294,13.2306156354353,1.48160454092422
"319",376,76,"CR2","CR6",0.9,0.1,3,325,1,3,3.2,584132.730135747,0.30398322851153,0.69601677148847,"Treatment","0.9",-0.0465200156348928,177566.553185919,0.210582782697031,0.107394684818054,0.509987965030192,1.96083058536646,13.2778835136164,1.43508452528932
"320",476,76,"CR2","CR6",0.9,0.1,3,325,1,4,4.6,949803.921447964,0.837603468663776,0.162396531336224,"Treatment","0.9",0.287682072451781,795559.059155271,-0.184792431166309,0.0865574559769885,-0.468403686399301,-2.13491061030533,13.7640108437978,1.7227665977411
"321",576,76,"CR2","CR6",0.9,0.1,3,325,1,5,5.2,1200663.64995475,0.503586800573888,0.496413199426112,"Treatment","0.9",0.101782694309942,604638.366046079,0.0350673776577232,-0.139263420879864,-3.97130980933764,-0.251806091191557,13.998385003516,1.82454929205105
"322",676,76,"CR2","CR6",0.9,0.1,3,325,1,6,3.2,698944.192941176,0.575342465753425,0.424657534246575,"Treatment","0.9",-0.389464766761723,402132.275390814,0.0272725756505299,0.0577962456826328,2.11920745672255,0.47187451932929,13.457326179604,1.43508452528932
"323",776,76,"CR2","CR6",0.9,0.1,3,325,1,7,5,883438.914027149,0.642335766423358,0.357664233576642,"Treatment","0.9",0.356674943938732,567464.411929848,0.0718960862134295,0.00644281887824477,0.0896129291254983,11.1591040462426,13.6915774274655,1.79175946922805
"324",876,76,"CR2","CR6",0.9,0.1,3,325,1,8,5.8,900814.479638009,0.798962386511025,0.201037613488975,"Treatment","0.9",0.125163142954006,719716.886455271,NA,NA,NA,NA,13.7110546104369,1.91692261218206
"325",77,77,"CR2","CR6",0.9,0.1,6,324,1,0,4,385000,0.9,0.1,"Treatment","0.9",NA,346500,0.092469016225733,-0.0360813687292751,-0.390199552260773,-2.56279125438794,12.8609986132699,1.6094379124341
"326",177,77,"CR2","CR6",0.9,0.1,6,324,1,1,2.6,597586.727239819,0.257950530035336,0.742049469964664,"Treatment","0.9",-0.328504066972036,154147.813033593,-0.110973615821381,-0.012013199605182,0.108252754641409,9.23764021814069,13.3006547024467,1.28093384546206
"327",277,77,"CR2","CR6",0.9,0.1,6,324,1,2,1.4,671251.885248869,0.854651162790698,0.145348837209302,"Treatment","0.9",-0.405465108108164,573686.204253394,0.085723342608766,0.0427416417609006,0.498599803276101,2.00561651534838,13.4168997333657,0.8754687373539
"328",377,77,"CR2","CR6",0.9,0.1,6,324,1,3,3.2,423046.757158371,0.32020202020202,0.67979797979798,"Treatment","0.9",0.559615787935423,135460.426282024,-0.102640629991346,-0.0751332222471272,0.732002738617856,1.36611510755843,12.9552379889371,1.43508452528932
"329",477,77,"CR2","CR6",0.9,0.1,6,324,1,4,5,854298.642352941,0.868421052631579,0.131578947368421,"Treatment","0.9",0.356674943938732,741890.92625387,0.111340407528341,-0.0827426144447792,-0.74314991548524,-1.34562351305261,13.6580361099461,1.79175946922805
"330",577,77,"CR2","CR6",0.9,0.1,6,324,1,5,1.8,1263891.40289593,0.509803921568627,0.490196078431373,"Treatment","0.9",-0.762140052046897,644336.793633219,-0.0433310681563188,0.101246159004877,-2.33657196355342,-0.427977402621581,14.0497059345676,1.02961941718116
"331",677,77,"CR2","CR6",0.9,0.1,6,324,1,6,3.2,674570.135565611,0.662309368191721,0.337690631808279,"Treatment","0.9",0.405465108108165,446774.120287463,-0.0165966579422352,-0.0296352460898669,1.78561528429475,0.560031048566525,13.4218309307893,1.43508452528932
"332",777,77,"CR2","CR6",0.9,0.1,6,324,1,7,3.4,818944.192941176,0.738124238733252,0.261875761266748,"Treatment","0.9",0.0465200156348928,604482.558979723,-0.0210798280028068,-0.0296279789963014,1.4055133178675,0.711483831058418,13.6157712200266,1.48160454092422
"333",877,77,"CR2","CR6",0.9,0.1,6,324,1,8,4,948717.948597285,0.819484240687679,0.180515759312321,"Treatment","0.9",0.127833371509885,777459.407733019,NA,NA,NA,NA,13.7628668243517,1.6094379124341
"334",80,80,"CR2","CR7",0.7,0.3,4,321,1,0,4,385000,0.7,0.3,"Treatment","0.7",NA,269500,0.101903573491626,-0.0879400664735972,-0.862973333126769,-1.15878435823358,12.8609986132699,1.6094379124341
"335",180,80,"CR2","CR7",0.7,0.3,4,321,1,1,4.6,942865.761447964,0.2416,0.7584,"Treatment","0.7",0.113328685307003,227796.367965828,-0.0720657890727126,0.0388278080009731,-0.538782805275285,-1.85603547516529,13.7566791988292,1.7227665977411
"336",280,80,"CR2","CR7",0.7,0.3,4,321,1,2,6.4,636018.099366516,0.514239218877136,0.485760781122864,"Treatment","0.7",0.278713402469021,327065.450609958,0.00188641553921023,0.00911073576699525,4.82965474871435,0.207054137827595,13.3629823000408,2.00148000021012
"337",380,80,"CR2","CR7",0.7,0.3,4,321,1,3,8,582624.43438914,0.504992867332382,0.495007132667618,"Treatment","0.7",0.195744577126095,294221.183700079,-0.0222700545633444,-0.0104764626604416,0.4704282439292,2.12572270671423,13.2752980628771,2.19722457733622
"338",480,80,"CR2","CR7",0.7,0.3,4,321,1,4,12,638552.036199095,0.613924050632911,0.386075949367089,"Treatment","0.7",0.367724780125317,392022.452603242,0.0270117154761618,-0.0394932327373889,-1.46207791845883,-0.683958075951311,13.366958448705,2.56494935746154
"339",580,80,"CR2","CR7",0.7,0.3,4,321,1,5,15,849291.100995475,0.505480335267569,0.494519664732431,"Treatment","0.7",0.207639364778244,429299.950470955,-0.0389344856228085,0.0369621648000926,-0.949342574040313,-1.05336053322047,13.6521572816671,2.77258872223978
"340",680,80,"CR2","CR7",0.7,0.3,4,321,1,6,18.6,659788.838552036,0.65959059893859,0.34040940106141,"Treatment","0.7",0.202940843996691,435190.515193534,0.0576438416343358,-0.109341227355096,-1.8968414362232,-0.527192194826311,13.3996751212226,2.97552956623647
"341",780,80,"CR2","CR7",0.7,0.3,4,321,1,7,20.2,1234027.14950226,0.477777777777778,0.522222222222222,"Treatment","0.7",0.0784716154414951,589590.749206636,-0.113907944010053,-0.0272288324322628,0.239042436143521,4.1833576336195,14.0257934844228,3.05400118167797
"342",880,80,"CR2","CR7",0.7,0.3,4,321,1,8,19.6,1367662.14190045,0.739299610894942,0.260700389105058,"Treatment","0.7",-0.0287101058824315,1011112.08934275,NA,NA,NA,NA,14.128613374367,3.02529107579554
"343",83,83,"CR2","CR7",0.9,0.1,8,318,1,0,4,385000,0.9,0.1,"Treatment","0.9",NA,346500,0.0306062629495727,-0.0214980018212787,-0.702405316738573,-1.42367942862851,12.8609986132699,1.6094379124341
"344",183,83,"CR2","CR7",0.9,0.1,8,318,1,1,6.6,798793.363438914,0.30188679245283,0.69811320754717,"Treatment","0.9",0.418710334858185,241145.166321181,NA,NA,NA,NA,13.5908575723257,2.02814824729229
"345",283,83,"CR2","CR7",0.9,0.1,8,318,1,2,5.2,699245.852307692,NA,NA,"Treatment","0.9",-0.203598955241239,NA,NA,NA,NA,NA,13.4577576794166,1.82454929205105
"346",383,83,"CR2","CR7",0.9,0.1,8,318,1,3,6.6,652488.687963801,0.614068441064639,0.385931558935361,"Treatment","0.9",0.203598955241239,400672.711430243,-0.00863624768605969,-0.00760700099732584,0.880822467563635,1.13530255735416,13.3885490815748,2.02814824729229
"347",483,83,"CR2","CR7",0.9,0.1,8,318,1,4,6.8,781176.470769231,0.753424657534247,0.246575342465753,"Treatment","0.9",0.0259754864032611,588557.61496312,0.00944478130610012,0.0018499405907106,0.19586907634545,5.10545114449983,13.568556358188,2.05412373369555
"348",583,83,"CR2","CR7",0.9,0.1,8,318,1,5,13.4,749803.921628959,0.610709117221418,0.389290882778582,"Treatment","0.9",0.613104472886409,457912.091067179,-0.00123691848474716,-0.00230567108111329,1.864044485991,0.536467883419832,13.5275670135036,2.66722820658195
"349",683,83,"CR2","CR7",0.9,0.1,8,318,1,6,11.2,792820.512760181,0.629258517034068,0.370741482965932,"Treatment","0.9",-0.165792254842744,498889.060133661,0.0123539436427992,-0.022203140441128,-1.79725123273245,-0.556405238058817,13.5833521354778,2.50143595173921
"350",783,83,"CR2","CR7",0.9,0.1,8,318,1,7,14,1251945.70153846,0.48948948948949,0.510510510510511,"Treatment","0.9",0.206614249362999,612814.262314622,-0.030206792162515,-0.00399360989856362,0.132209003759078,7.56378137318305,14.0402094603235,2.70805020110221
"351",883,83,"CR2","CR7",0.9,0.1,8,318,1,8,20,1325852.18714932,0.760574018126888,0.239425981873112,"Treatment","0.9",0.336472236621213,1008408.72542248,NA,NA,NA,NA,14.0975659707763,3.04452243772342
"352",84,84,"CR1","CR7",0.7,0.3,2,317,1,0,4,385000,0.7,0.3,"Treatment","0.7",NA,269500,0.766233253725922,-1.20951251802311,-1.57851739289788,-0.633505848272076,12.8609986132699,1.6094379124341
"353",184,84,"CR1","CR7",0.7,0.3,2,317,1,1,2.8,2667149.32126697,0.25,0.75,"Treatment","0.7",-0.27443684570176,666787.330316743,NA,NA,NA,NA,14.7965207900734,1.33500106673234
"354",284,84,"CR1","CR7",0.7,0.3,2,317,1,2,2.6,1474932.12651584,NA,NA,"Treatment","0.7",-0.0540672212702757,NA,NA,NA,NA,NA,14.2041225307758,1.28093384546206
"355",384,84,"CR1","CR7",0.7,0.3,2,317,1,3,4,1566334.84180995,0.127,0.873,"Treatment","0.7",0.328504066972036,198924.524909864,0.112236000400584,0.00599211526231799,0.0533885316737177,18.7306143969545,14.2642489524787,1.6094379124341
"356",484,84,"CR1","CR7",0.7,0.3,2,317,1,4,9,1509381.59891403,0.0615901455767077,0.938409854423292,"Treatment","0.7",0.693147180559946,92963.0324079189,-0.0257624007332206,-0.0116001925841309,0.450276071095053,2.22085974404112,14.2272105877648,2.30258509299405
"357",584,84,"CR1","CR7",0.7,0.3,2,317,1,5,9.8,1660331.82515837,0.076158940397351,0.923841059602649,"Treatment","0.7",0.0769610411361281,126449.112512061,-0.0538779102242017,0.0416183797355679,-0.772457201149445,-1.29457010499994,14.3225280350302,2.37954613413017
"358",684,84,"CR1","CR7",0.7,0.3,2,317,1,6,18,1257978.8839819,0.109251968503937,0.890748031496063,"Treatment","0.7",0.564892845036266,137436.669411408,-0.254998433295677,0.0931388311814242,-0.365252562447815,-2.73783157960151,14.0450169307137,2.94443897916644
"359",784,84,"CR1","CR7",0.7,0.3,2,317,1,7,20,872458.52199095,0.32380073800738,0.67619926199262,"Treatment","0.7",0.100083458556983,282502.713301498,-0.0448833850622704,-0.0887311997176107,1.97692753330674,0.50583543562031,13.6790703926633,3.04452243772342
"360",884,84,"CR1","CR7",0.7,0.3,2,317,1,8,33.6,1103529.41158371,0.364516129032258,0.635483870967742,"Treatment","0.7",0.499331244340256,402254.269383739,NA,NA,NA,NA,13.9140241573221,3.54385368206368
"361",85,85,"CR2","CR6",0.7,0.3,10,316,1,0,4,385000,0.7,0.3,"Treatment","0.7",NA,269500,-0.421580186274945,0.367706265503362,-0.87220955223819,-1.14651346965174,12.8609986132699,1.6094379124341
"362",185,85,"CR2","CR6",0.7,0.3,10,316,1,1,2.8,1142503.77067873,0.192534381139489,0.807465618860511,"Treatment","0.7",-0.27443684570176,219971.256437162,NA,NA,NA,NA,13.9487327021203,1.33500106673234
"363",285,85,"CR2","CR6",0.7,0.3,10,316,1,2,4.2,1002895.92760181,NA,NA,"Treatment","0.7",0.313657558855042,NA,NA,NA,NA,NA,13.8184023004457,1.64865862558738
"364",385,85,"CR2","CR6",0.7,0.3,10,316,1,3,2.8,678914.026968326,0.306,0.694,"Treatment","0.7",-0.313657558855042,207747.692252308,0.395852133112144,0.0183115428881681,0.0462585429165301,21.617628592505,13.4282497813936,1.33500106673234
"365",485,85,"CR2","CR6",0.7,0.3,10,316,1,4,3.4,708536.953303167,0.830594900849858,0.169405099150142,"Treatment","0.7",0.146603474191876,588507.180477305,-0.245478320989815,0.196396580087563,-0.80005671904409,-1.24991138277647,13.4709574938497,1.48160454092422
"366",585,85,"CR2","CR6",0.7,0.3,10,316,1,5,3.8,967963.801085973,0.561368209255533,0.438631790744467,"Treatment","0.7",0.0870113769896297,543384.105639812,0.0433303381548322,-0.0827393357616142,-1.90950127058695,-0.523696954489387,13.7829499699871,1.56861591791385
"367",685,85,"CR2","CR6",0.7,0.3,10,316,1,6,7.2,837586.727239819,0.605493863237873,0.394506136762127,"Treatment","0.7",0.535518236356362,507153.623273205,0.0219055996072681,0.0374614737398515,1.71013231372229,0.584750075754893,13.6382800922331,2.10413415427021
"368",785,85,"CR2","CR6",0.7,0.3,10,316,1,7,8.6,893393.664977375,0.62876254180602,0.37123745819398,"Treatment","0.7",0.157628944203583,561732.47162457,0.178014929879262,0.0844717851525807,0.474520789968985,2.10738922538117,13.702782596961,2.26176309847379
"369",885,85,"CR2","CR6",0.7,0.3,10,316,1,8,11.8,1001990.95004525,0.801452784503632,0.198547215496368,"Treatment","0.7",0.287682072451781,803048.436961205,NA,NA,NA,NA,13.8174995286952,2.54944517092557
"370",87,87,"CR2","CR6",0.6,0.4,2,314,1,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,0.621126619702657,-0.613695935583912,-0.988036764352005,-1.01210808755263,12.8609986132699,1.6094379124341
"371",187,87,"CR2","CR6",0.6,0.4,2,314,1,1,4.2,1933514.32886878,0.116,0.884,"Treatment","0.6",0.0392207131532814,224287.662148779,NA,NA,NA,NA,14.474849800847,1.64865862558738
"372",287,87,"CR2","CR6",0.6,0.4,2,314,1,2,0.8,767662.141900452,NA,NA,"Treatment","0.6",-1.06087196068526,NA,NA,NA,NA,NA,13.5511049959364,0.587786664902119
"373",387,87,"CR2","CR6",0.6,0.4,2,314,1,3,4.6,956259.42678733,0.211711711711712,0.788288288288288,"Treatment","0.6",1.13497993283898,202451.320085606,-0.753881009507273,-0.179575289938052,0.238201105576887,4.19813332762731,13.7707845221525,1.7227665977411
"374",487,87,"CR2","CR6",0.6,0.4,2,314,1,4,2.8,1269622.92597285,0.82360487491982,0.17639512508018,"Treatment","0.6",-0.387765531008764,1045667.63114121,0.492096349050865,-0.119211657581861,-0.242252676354522,-4.12792137138895,14.0542305056659,1.33500106673234
"375",587,87,"CR2","CR6",0.6,0.4,2,314,1,5,3.8,1433001.50823529,0.494647636039251,0.505352363960749,"Treatment","0.6",0.233614851181505,708830.808489267,0.00503493196233248,0.284811410709631,56.5670823042641,0.0176781258510238,14.1752817593117,1.56861591791385
"376",687,87,"CR2","CR6",0.6,0.4,2,314,1,6,5,910829.562352941,0.49076664801343,0.50923335198657,"Treatment","0.6",0.22314355131421,447004.771227492,-0.132224274887331,0.0448055420885524,-0.338860183780411,-2.95106963834979,13.722111070213,1.79175946922805
"377",787,87,"CR2","CR6",0.6,0.4,2,314,1,7,8.6,838431.372488688,0.627329192546584,0.372670807453416,"Treatment","0.6",0.470003629245736,525972.475909053,-0.205297640324748,-0.301988802824747,1.47098038899546,0.679818716470385,13.6392880113248,2.26176309847379
"378",887,87,"CR2","CR6",0.6,0.4,2,314,1,8,6.6,1218642.53375566,0.807634730538922,0.192365269461078,"Treatment","0.6",-0.233614851181505,984218.034373022,NA,NA,NA,NA,14.0132481199751,2.02814824729229
"379",90,90,"CR1","CR7",0.6,0.4,1,311,1,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,0.453315620338564,-0.612465899994179,-1.35108051105045,-0.740148341879724,12.8609986132699,1.6094379124341
"380",190,90,"CR1","CR7",0.6,0.4,1,311,1,1,4.2,2386666.66642534,0.182,0.818,"Treatment","0.6",0.0392207131532814,434373.333289412,NA,NA,NA,NA,14.6854082501676,1.64865862558738
"381",290,90,"CR1","CR7",0.6,0.4,1,311,1,2,NA,2111.61387638009,NA,NA,"Treatment","0.6",NA,NA,NA,NA,NA,NA,7.6552078044282,NA
"382",390,90,"CR1","CR7",0.6,0.4,1,311,1,3,3.2,1824132.72977376,NA,NA,"Treatment","0.6",-0.106787050149029,NA,NA,NA,NA,NA,14.4166152154852,1.43508452528932
"383",490,90,"CR1","CR7",0.6,0.4,1,311,1,4,1.8,1950648.56687783,0.0272857826711345,0.972714217328866,"Treatment","0.6",-0.405465108108165,53224.9728635884,-0.0100656326516253,0.00637968364167395,-0.633808510848431,-1.57776360349181,14.4836724736402,1.02961941718116
"384",590,90,"CR1","CR7",0.6,0.4,1,311,1,5,6.4,1686153.84597285,0.0343593414459556,0.965640658554044,"Treatment","0.6",0.971860583028966,57935.1357241924,-0.0991704875377158,0.0311736431534363,-0.314343953805618,-3.18122867608382,14.3379606624752,2.00148000021012
"385",690,90,"CR1","CR7",0.6,0.4,1,311,1,6,6.2,1179245.85230769,0.122812599427299,0.877187400572701,"Treatment","0.6",-0.0273989741881147,144826.248485768,-0.0760444280314073,0.0505059347193679,-0.664163516339531,-1.50565331488155,13.9803856839113,1.97408102602201
"386",790,90,"CR1","CR7",0.6,0.4,1,311,1,7,6.4,803619.909502262,0.22082717872969,0.77917282127031,"Treatment","0.6",0.0273989741881147,177461.117386393,-0.0649710370866284,-0.100985309393151,1.55431272027416,0.643371174253541,13.5968816870046,2.00148000021012
"387",890,90,"CR1","CR7",0.6,0.4,1,311,1,8,5.2,1299366.5158371,0.299785867237687,0.700214132762313,"Treatment","0.6",-0.176930708159078,389531.717809837,NA,NA,NA,NA,14.0773874081548,1.82454929205105
"388",91,91,"CR1","CR6",0.6,0.4,9,310,1,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,-0.45562571572897,0.41406507439978,-0.908783372196857,-1.10037224556897,12.8609986132699,1.6094379124341
"389",191,91,"CR1","CR6",0.6,0.4,9,310,1,1,1.2,2840301.65918552,0.053,0.947,"Treatment","0.6",-0.82098055206983,150535.987936833,NA,NA,NA,NA,14.8594208225197,0.78845736036427
"390",291,91,"CR1","CR6",0.6,0.4,9,310,1,2,NA,1741900.45248869,NA,NA,"Treatment","0.6",NA,NA,NA,NA,NA,NA,14.3704872892328,NA
